Time,FA,FB,FC,h,x,v,h_sp,x_sp
36.5300000000002,64.105,50,103.77,1.0083,0.51069,0.51668,1,0.55911
36.5350000000002,64.129,50,103.81,1.0084,0.51075,0.51689,1,0.55911
36.5400000000002,64.154,50,103.86,1.0085,0.51081,0.5171,1,0.55911
36.5450000000002,64.178,50,103.91,1.0087,0.51086,0.5173,1,0.55911
36.5500000000002,64.202,50,103.95,1.0088,0.51092,0.51751,1,0.55911
36.5550000000002,64.227,50,104,1.0089,0.51098,0.51771,1,0.55911
36.5600000000002,64.251,50,104.05,1.009,0.51104,0.51792,1,0.55911
36.5650000000003,64.275,50,104.09,1.0091,0.5111,0.51812,1,0.55911
36.5700000000003,64.298,50,104.14,1.0092,0.51115,0.51833,1,0.55911
36.5750000000003,64.322,50,104.19,1.0093,0.51121,0.51853,1,0.55911
36.5800000000003,64.346,50,104.23,1.0094,0.51127,0.51873,1,0.55911
36.5850000000003,64.369,50,104.28,1.0095,0.51133,0.51893,1,0.55911
36.5900000000003,64.393,50,104.32,1.0096,0.51139,0.51914,1,0.55911
36.5950000000003,64.416,50,104.37,1.0097,0.51144,0.51934,1,0.55911
36.6000000000003,57.126,50,104.41,1.0098,0.5115,0.51954,1,0.52662
36.6050000000003,57.132,50,104.43,1.0098,0.51153,0.51959,1,0.52662
36.6100000000003,57.138,50,104.44,1.0098,0.51155,0.51965,1,0.52662
36.6150000000003,57.143,50,104.45,1.0099,0.51157,0.5197,1,0.52662
36.6200000000003,57.149,50,104.46,1.0099,0.5116,0.51975,1,0.52662
36.6250000000003,57.154,50,104.48,1.0099,0.51162,0.51981,1,0.52662
36.6300000000003,57.16,50,104.49,1.0099,0.51164,0.51986,1,0.52662
36.6350000000003,57.165,50,104.5,1.01,0.51166,0.51992,1,0.52662
36.6400000000003,57.17,50,104.51,1.01,0.51169,0.51997,1,0.52662
36.6450000000003,57.176,50,104.52,1.01,0.51171,0.52002,1,0.52662
36.6500000000003,57.181,50,104.54,1.01,0.51173,0.52007,1,0.52662
36.6550000000003,57.186,50,104.55,1.0101,0.51176,0.52013,1,0.52662
36.6600000000003,57.192,50,104.56,1.0101,0.51178,0.52018,1,0.52662
36.6650000000003,57.197,50,104.57,1.0101,0.5118,0.52023,1,0.52662
36.6700000000003,57.202,50,104.58,1.0101,0.51183,0.52029,1,0.52662
36.6750000000003,57.207,50,104.6,1.0102,0.51185,0.52034,1,0.52662
36.6800000000003,57.212,50,104.61,1.0102,0.51187,0.52039,1,0.52662
36.6850000000003,57.218,50,104.62,1.0102,0.5119,0.52044,1,0.52662
36.6900000000003,57.223,50,104.63,1.0102,0.51192,0.52049,1,0.52662
36.6950000000003,57.228,50,104.64,1.0103,0.51194,0.52055,1,0.52662
36.7000000000003,33.082,50,104.65,1.0103,0.51197,0.5206,1,0.41933
36.7050000000003,33.029,50,104.56,1.0101,0.51187,0.52017,1,0.41933
36.7100000000003,32.977,50,104.46,1.0099,0.51178,0.51974,1,0.41933
36.7150000000003,32.925,50,104.36,1.0097,0.51168,0.51931,1,0.41933
36.7200000000003,32.873,50,104.26,1.0094,0.51159,0.51888,1,0.41933
36.7250000000003,32.821,50,104.17,1.0092,0.5115,0.51845,1,0.41933
36.7300000000003,32.769,50,104.07,1.009,0.5114,0.51802,1,0.41933
36.7350000000003,32.718,50,103.97,1.0088,0.51131,0.5176,1,0.41933
36.7400000000003,32.667,50,103.88,1.0086,0.51121,0.51717,1,0.41933
36.7450000000003,32.616,50,103.78,1.0084,0.51112,0.51675,1,0.41933
36.7500000000003,32.565,50,103.69,1.0082,0.51102,0.51632,1,0.41933
36.7550000000003,32.515,50,103.59,1.008,0.51092,0.5159,1,0.41933
36.7600000000004,32.464,50,103.49,1.0077,0.51083,0.51548,1,0.41933
36.7650000000004,32.414,50,103.4,1.0075,0.51073,0.51506,1,0.41933
36.7700000000004,32.364,50,103.3,1.0073,0.51064,0.51464,1,0.41933
36.7750000000004,32.315,50,103.21,1.0071,0.51054,0.51422,1,0.41933
36.7800000000004,32.266,50,103.11,1.0069,0.51044,0.5138,1,0.41933
36.7850000000004,32.216,50,103.02,1.0067,0.51035,0.51339,1,0.41933
36.7900000000004,32.167,50,102.93,1.0065,0.51025,0.51297,1,0.41933
36.7950000000004,32.119,50,102.83,1.0063,0.51015,0.51255,1,0.41933
36.8000000000004,44.428,50,102.74,1.0061,0.51006,0.51214,1,0.47423
36.8050000000004,44.409,50,102.7,1.006,0.51002,0.51197,1,0.47423
36.8100000000004,44.391,50,102.66,1.0059,0.50998,0.51181,1,0.47423
36.8150000000004,44.372,50,102.63,1.0058,0.50995,0.51164,1,0.47423
36.8200000000004,44.354,50,102.59,1.0057,0.50991,0.51148,1,0.47423
36.8250000000004,44.335,50,102.55,1.0057,0.50987,0.51131,1,0.47423
36.8300000000004,44.317,50,102.51,1.0056,0.50983,0.51115,1,0.47423
36.8350000000004,44.298,50,102.48,1.0055,0.5098,0.51099,1,0.47423
36.8400000000004,44.28,50,102.44,1.0054,0.50976,0.51082,1,0.47423
36.8450000000004,44.262,50,102.4,1.0053,0.50972,0.51066,1,0.47423
36.8500000000004,44.244,50,102.37,1.0052,0.50968,0.5105,1,0.47423
36.8550000000004,44.226,50,102.33,1.0052,0.50965,0.51033,1,0.47423
36.8600000000004,44.208,50,102.29,1.0051,0.50961,0.51017,1,0.47423
36.8650000000004,44.19,50,102.26,1.005,0.50957,0.51001,1,0.47423
36.8700000000004,44.172,50,102.22,1.0049,0.50953,0.50985,1,0.47423
36.8750000000004,44.154,50,102.18,1.0048,0.50949,0.50969,1,0.47423
36.8800000000004,44.137,50,102.15,1.0048,0.50946,0.50953,1,0.47423
36.8850000000004,44.119,50,102.11,1.0047,0.50942,0.50937,1,0.47423
36.8900000000004,44.102,50,102.08,1.0046,0.50938,0.50921,1,0.47423
36.8950000000004,44.084,50,102.04,1.0045,0.50934,0.50905,1,0.47423
36.9000000000004,41.235,50,102,1.0044,0.5093,0.50889,1,0.46165
36.9050000000004,41.211,50,101.95,1.0043,0.50925,0.50867,1,0.46165
36.9100000000004,41.187,50,101.91,1.0042,0.5092,0.50846,1,0.46165
36.9150000000004,41.163,50,101.86,1.0041,0.50915,0.50824,1,0.46165
36.9200000000004,41.14,50,101.81,1.004,0.50909,0.50803,1,0.46165
36.9250000000004,41.116,50,101.76,1.0039,0.50904,0.50782,1,0.46165
36.9300000000004,41.093,50,101.71,1.0038,0.50899,0.5076,1,0.46165
36.9350000000004,41.069,50,101.67,1.0037,0.50894,0.50739,1,0.46165
36.9400000000004,41.046,50,101.62,1.0036,0.50888,0.50718,1,0.46165
36.9450000000004,41.023,50,101.57,1.0035,0.50883,0.50697,1,0.46165
36.9500000000005,41,50,101.52,1.0034,0.50878,0.50676,1,0.46165
36.9550000000005,40.977,50,101.47,1.0033,0.50873,0.50655,1,0.46165
36.9600000000005,40.954,50,101.43,1.0032,0.50867,0.50634,1,0.46165
36.9650000000005,40.931,50,101.38,1.0031,0.50862,0.50613,1,0.46165
36.9700000000005,40.909,50,101.33,1.003,0.50857,0.50592,1,0.46165
36.9750000000005,40.886,50,101.29,1.0029,0.50851,0.50571,1,0.46165
36.9800000000005,40.863,50,101.24,1.0028,0.50846,0.5055,1,0.46165
36.9850000000005,40.841,50,101.19,1.0026,0.50841,0.50529,1,0.46165
36.9900000000005,40.819,50,101.15,1.0025,0.50835,0.50509,1,0.46165
36.9950000000005,40.797,50,101.1,1.0024,0.5083,0.50488,1,0.46165
37.0000000000005,51.69,50,101.05,1.0023,0.50825,0.50467,1,0.51015
37.0050000000005,51.694,50,101.06,1.0023,0.50825,0.50469,1,0.51015
37.0100000000005,51.698,50,101.06,1.0023,0.50825,0.5047,1,0.51015
37.0150000000005,51.702,50,101.06,1.0024,0.50825,0.50471,1,0.51015
37.0200000000005,51.706,50,101.06,1.0024,0.50825,0.50472,1,0.51015
37.0250000000005,51.71,50,101.07,1.0024,0.50825,0.50474,1,0.51015
37.0300000000005,51.714,50,101.07,1.0024,0.50825,0.50475,1,0.51015
37.0350000000005,51.717,50,101.07,1.0024,0.50825,0.50476,1,0.51015
37.0400000000005,51.721,50,101.08,1.0024,0.50825,0.50478,1,0.51015
37.0450000000005,51.725,50,101.08,1.0024,0.50825,0.50479,1,0.51015
37.0500000000005,51.729,50,101.08,1.0024,0.50825,0.5048,1,0.51015
37.0550000000005,51.733,50,101.08,1.0024,0.50825,0.50482,1,0.51015
37.0600000000005,51.736,50,101.09,1.0024,0.50825,0.50483,1,0.51015
37.0650000000005,51.74,50,101.09,1.0024,0.50825,0.50484,1,0.51015
37.0700000000005,51.744,50,101.09,1.0024,0.50825,0.50485,1,0.51015
37.0750000000005,51.748,50,101.1,1.0024,0.50825,0.50487,1,0.51015
37.0800000000005,51.751,50,101.1,1.0024,0.50825,0.50488,1,0.51015
37.0850000000005,51.755,50,101.1,1.0024,0.50825,0.50489,1,0.51015
37.0900000000005,51.758,50,101.11,1.0025,0.50825,0.50491,1,0.51015
37.0950000000005,51.762,50,101.11,1.0025,0.50825,0.50492,1,0.51015
37.1000000000005,52.438,50,101.11,1.0025,0.50825,0.50493,1,0.51313
37.1050000000005,52.443,50,101.12,1.0025,0.50826,0.50496,1,0.51313
37.1100000000005,52.449,50,101.12,1.0025,0.50826,0.50499,1,0.51313
37.1150000000005,52.454,50,101.13,1.0025,0.50826,0.50501,1,0.51313
37.1200000000005,52.459,50,101.13,1.0025,0.50827,0.50504,1,0.51313
37.1250000000005,52.464,50,101.14,1.0025,0.50827,0.50506,1,0.51313
37.1300000000005,52.469,50,101.15,1.0025,0.50828,0.50509,1,0.51313
37.1350000000005,52.474,50,101.15,1.0026,0.50828,0.50512,1,0.51313
37.1400000000005,52.479,50,101.16,1.0026,0.50828,0.50514,1,0.51313
37.1450000000006,52.484,50,101.16,1.0026,0.50829,0.50517,1,0.51313
37.1500000000006,52.489,50,101.17,1.0026,0.50829,0.5052,1,0.51313
37.1550000000006,52.494,50,101.18,1.0026,0.5083,0.50522,1,0.51313
37.1600000000006,52.499,50,101.18,1.0026,0.5083,0.50525,1,0.51313
37.1650000000006,52.504,50,101.19,1.0026,0.5083,0.50528,1,0.51313
37.1700000000006,52.509,50,101.19,1.0027,0.50831,0.5053,1,0.51313
37.1750000000006,52.514,50,101.2,1.0027,0.50831,0.50533,1,0.51313
37.1800000000006,52.518,50,101.21,1.0027,0.50832,0.50535,1,0.51313
37.1850000000006,52.523,50,101.21,1.0027,0.50832,0.50538,1,0.51313
37.1900000000006,52.528,50,101.22,1.0027,0.50832,0.50541,1,0.51313
37.1950000000006,52.533,50,101.22,1.0027,0.50833,0.50543,1,0.51313
37.2000000000006,40.719,50,101.23,1.0027,0.50833,0.50546,1,0.46063
37.2050000000006,40.696,50,101.18,1.0026,0.50828,0.50525,1,0.46063
37.2100000000006,40.673,50,101.14,1.0025,0.50822,0.50504,1,0.46063
37.2150000000006,40.65,50,101.09,1.0024,0.50817,0.50483,1,0.46063
37.2200000000006,40.627,50,101.04,1.0023,0.50812,0.50462,1,0.46063
37.2250000000006,40.604,50,100.99,1.0022,0.50806,0.50441,1,0.46063
37.2300000000006,40.581,50,100.95,1.0021,0.50801,0.50421,1,0.46063
37.2350000000006,40.558,50,100.9,1.002,0.50795,0.504,1,0.46063
37.2400000000006,40.536,50,100.85,1.0019,0.5079,0.50379,1,0.46063
37.2450000000006,40.513,50,100.81,1.0018,0.50784,0.50359,1,0.46063
37.2500000000006,40.491,50,100.76,1.0017,0.50779,0.50338,1,0.46063
37.2550000000006,40.468,50,100.71,1.0016,0.50774,0.50317,1,0.46063
37.2600000000006,40.446,50,100.67,1.0015,0.50768,0.50297,1,0.46063
37.2650000000006,40.424,50,100.62,1.0014,0.50763,0.50276,1,0.46063
37.2700000000006,40.402,50,100.58,1.0013,0.50757,0.50256,1,0.46063
37.2750000000006,40.38,50,100.53,1.0012,0.50752,0.50236,1,0.46063
37.2800000000006,40.358,50,100.48,1.0011,0.50746,0.50215,1,0.46063
37.2850000000006,40.336,50,100.44,1.001,0.50741,0.50195,1,0.46063
37.2900000000006,40.315,50,100.39,1.0009,0.50735,0.50175,1,0.46063
37.2950000000006,40.293,50,100.35,1.0008,0.5073,0.50155,1,0.46063
37.3000000000006,51.552,50,100.3,1.0007,0.50724,0.50135,1,0.51075
37.3050000000006,51.558,50,100.31,1.0007,0.50724,0.50137,1,0.51075
37.3100000000006,51.563,50,100.31,1.0007,0.50724,0.5014,1,0.51075
37.3150000000006,51.569,50,100.32,1.0007,0.50724,0.50142,1,0.51075
37.3200000000006,51.574,50,100.33,1.0007,0.50724,0.50145,1,0.51075
37.3250000000006,51.579,50,100.33,1.0007,0.50724,0.50147,1,0.51075
37.3300000000006,51.585,50,100.34,1.0007,0.50724,0.5015,1,0.51075
37.3350000000006,51.59,50,100.34,1.0008,0.50725,0.50152,1,0.51075
37.3400000000006,51.595,50,100.35,1.0008,0.50725,0.50155,1,0.51075
37.3450000000007,51.6,50,100.35,1.0008,0.50725,0.50157,1,0.51075
37.3500000000007,51.605,50,100.36,1.0008,0.50725,0.5016,1,0.51075
37.3550000000007,51.611,50,100.36,1.0008,0.50725,0.50162,1,0.51075
37.3600000000007,51.616,50,100.37,1.0008,0.50725,0.50165,1,0.51075
37.3650000000007,51.621,50,100.38,1.0008,0.50725,0.50167,1,0.51075
37.3700000000007,51.626,50,100.38,1.0008,0.50725,0.5017,1,0.51075
37.3750000000007,51.631,50,100.39,1.0009,0.50725,0.50172,1,0.51075
37.3800000000007,51.636,50,100.39,1.0009,0.50725,0.50175,1,0.51075
37.3850000000007,51.641,50,100.4,1.0009,0.50725,0.50177,1,0.51075
37.3900000000007,51.646,50,100.4,1.0009,0.50725,0.5018,1,0.51075
37.3950000000007,51.651,50,100.41,1.0009,0.50725,0.50182,1,0.51075
37.4000000000007,40.607,50,100.42,1.0009,0.50726,0.50185,1,0.46166
37.4050000000007,40.585,50,100.37,1.0008,0.5072,0.50165,1,0.46166
37.4100000000007,40.564,50,100.33,1.0007,0.50715,0.50145,1,0.46166
37.4150000000007,40.543,50,100.28,1.0006,0.50709,0.50126,1,0.46166
37.4200000000007,40.522,50,100.24,1.0005,0.50704,0.50106,1,0.46166
37.4250000000007,40.501,50,100.2,1.0004,0.50699,0.50087,1,0.46166
37.4300000000007,40.481,50,100.15,1.0003,0.50693,0.50068,1,0.46166
37.4350000000007,40.46,50,100.11,1.0002,0.50688,0.50048,1,0.46166
37.4400000000007,40.439,50,100.06,1.0001,0.50683,0.50029,1,0.46166
37.4450000000007,40.419,50,100.02,1,0.50677,0.5001,1,0.46166
37.4500000000007,40.398,50,99.978,0.99995,0.50672,0.4999,1,0.46166
37.4550000000007,40.378,50,99.935,0.99986,0.50666,0.49971,1,0.46166
37.4600000000007,40.358,50,99.892,0.99976,0.50661,0.49952,1,0.46166
37.4650000000007,40.338,50,99.849,0.99967,0.50655,0.49933,1,0.46166
37.4700000000007,40.318,50,99.807,0.99957,0.5065,0.49914,1,0.46166
37.4750000000007,40.298,50,99.764,0.99948,0.50645,0.49895,1,0.46166
37.4800000000007,40.278,50,99.721,0.99938,0.50639,0.49876,1,0.46166
37.4850000000007,40.258,50,99.679,0.99929,0.50634,0.49857,1,0.46166
37.4900000000007,40.239,50,99.637,0.99919,0.50628,0.49838,1,0.46166
37.4950000000007,40.219,50,99.594,0.9991,0.50623,0.4982,1,0.46166
37.5000000000007,50.225,50,99.552,0.999,0.50617,0.49801,1,0.5062
37.5050000000007,50.229,50,99.555,0.99901,0.50617,0.49802,1,0.5062
37.5100000000007,50.234,50,99.558,0.99902,0.50616,0.49804,1,0.5062
37.5150000000007,50.238,50,99.561,0.99902,0.50616,0.49805,1,0.5062
37.5200000000007,50.242,50,99.564,0.99903,0.50615,0.49806,1,0.5062
37.5250000000007,50.247,50,99.567,0.99904,0.50615,0.49808,1,0.5062
37.5300000000007,50.251,50,99.57,0.99904,0.50614,0.49809,1,0.5062
37.5350000000007,50.255,50,99.573,0.99905,0.50614,0.4981,1,0.5062
37.5400000000007,50.259,50,99.576,0.99906,0.50613,0.49812,1,0.5062
37.5450000000008,50.263,50,99.58,0.99907,0.50613,0.49813,1,0.5062
37.5500000000008,50.268,50,99.583,0.99907,0.50612,0.49814,1,0.5062
37.5550000000008,50.272,50,99.586,0.99908,0.50612,0.49816,1,0.5062
37.5600000000008,50.276,50,99.589,0.99909,0.50611,0.49817,1,0.5062
37.5650000000008,50.28,50,99.592,0.99909,0.50611,0.49819,1,0.5062
37.5700000000008,50.284,50,99.595,0.9991,0.50611,0.4982,1,0.5062
37.5750000000008,50.288,50,99.598,0.99911,0.5061,0.49821,1,0.5062
37.5800000000008,50.292,50,99.601,0.99911,0.5061,0.49823,1,0.5062
37.5850000000008,50.297,50,99.604,0.99912,0.50609,0.49824,1,0.5062
37.5900000000008,50.301,50,99.607,0.99913,0.50609,0.49825,1,0.5062
37.5950000000008,50.305,50,99.611,0.99913,0.50608,0.49827,1,0.5062
37.6000000000008,38.53,50,99.614,0.99914,0.50608,0.49828,1,0.45387
37.6050000000008,38.506,50,99.564,0.99903,0.50601,0.49806,1,0.45387
37.6100000000008,38.483,50,99.514,0.99892,0.50595,0.49784,1,0.45387
37.6150000000008,38.459,50,99.464,0.99881,0.50589,0.49762,1,0.45387
37.6200000000008,38.435,50,99.415,0.9987,0.50583,0.4974,1,0.45387
37.6250000000008,38.412,50,99.366,0.99859,0.50576,0.49718,1,0.45387
37.6300000000008,38.389,50,99.316,0.99848,0.5057,0.49696,1,0.45387
37.6350000000008,38.365,50,99.267,0.99837,0.50564,0.49674,1,0.45387
37.6400000000008,38.342,50,99.218,0.99826,0.50557,0.49652,1,0.45387
37.6450000000008,38.319,50,99.169,0.99815,0.50551,0.49631,1,0.45387
37.6500000000008,38.296,50,99.121,0.99804,0.50545,0.49609,1,0.45387
37.6550000000008,38.274,50,99.072,0.99794,0.50538,0.49587,1,0.45387
37.6600000000008,38.251,50,99.024,0.99783,0.50532,0.49566,1,0.45387
37.6650000000008,38.229,50,98.975,0.99772,0.50526,0.49544,1,0.45387
37.6700000000008,38.206,50,98.927,0.99761,0.50519,0.49523,1,0.45387
37.6750000000008,38.184,50,98.879,0.99751,0.50513,0.49501,1,0.45387
37.6800000000008,38.162,50,98.831,0.9974,0.50506,0.4948,1,0.45387
37.6850000000008,38.139,50,98.783,0.99729,0.505,0.49458,1,0.45387
37.6900000000008,38.117,50,98.735,0.99719,0.50494,0.49437,1,0.45387
37.6950000000008,38.095,50,98.687,0.99708,0.50487,0.49416,1,0.45387
37.7000000000008,34.096,50,98.64,0.99697,0.50481,0.49395,1,0.43619
37.7050000000008,34.064,50,98.575,0.99683,0.50473,0.49366,1,0.43619
37.7100000000008,34.033,50,98.509,0.99668,0.50464,0.49337,1,0.43619
37.7150000000008,34.003,50,98.445,0.99654,0.50456,0.49308,1,0.43619
37.7200000000008,33.972,50,98.38,0.99639,0.50447,0.49279,1,0.43619
37.7250000000008,33.942,50,98.315,0.99625,0.50439,0.4925,1,0.43619
37.7300000000008,33.911,50,98.251,0.99611,0.5043,0.49221,1,0.43619
37.7350000000009,33.881,50,98.186,0.99596,0.50422,0.49193,1,0.43619
37.7400000000009,33.851,50,98.122,0.99582,0.50414,0.49164,1,0.43619
37.7450000000009,33.821,50,98.058,0.99568,0.50405,0.49135,1,0.43619
37.7500000000009,33.791,50,97.994,0.99553,0.50397,0.49107,1,0.43619
37.7550000000009,33.762,50,97.931,0.99539,0.50388,0.49079,1,0.43619
37.7600000000009,33.732,50,97.867,0.99525,0.5038,0.4905,1,0.43619
37.7650000000009,33.703,50,97.804,0.99511,0.50371,0.49022,1,0.43619
37.7700000000009,33.673,50,97.741,0.99497,0.50363,0.48994,1,0.43619
37.7750000000009,33.644,50,97.678,0.99483,0.50354,0.48966,1,0.43619
37.7800000000009,33.615,50,97.615,0.99469,0.50346,0.48937,1,0.43619
37.7850000000009,33.587,50,97.552,0.99455,0.50337,0.48909,1,0.43619
37.7900000000009,33.558,50,97.489,0.99441,0.50329,0.48882,1,0.43619
37.7950000000009,33.53,50,97.427,0.99427,0.5032,0.48854,1,0.43619
37.8000000000009,59.158,50,97.365,0.99413,0.50312,0.48826,1,0.55018
37.8050000000009,59.19,50,97.418,0.99425,0.50316,0.48849,1,0.55018
37.8100000000009,59.223,50,97.47,0.99437,0.5032,0.48873,1,0.55018
37.8150000000009,59.254,50,97.523,0.99448,0.50324,0.48897,1,0.55018
37.8200000000009,59.286,50,97.575,0.9946,0.50329,0.4892,1,0.55018
37.8250000000009,59.318,50,97.628,0.99472,0.50333,0.48943,1,0.55018
37.8300000000009,59.349,50,97.68,0.99483,0.50337,0.48967,1,0.55018
37.8350000000009,59.381,50,97.733,0.99495,0.50342,0.4899,1,0.55018
37.8400000000009,59.412,50,97.785,0.99507,0.50346,0.49013,1,0.55018
37.8450000000009,59.443,50,97.837,0.99518,0.5035,0.49037,1,0.55018
37.8500000000009,59.474,50,97.889,0.9953,0.50355,0.4906,1,0.55018
37.8550000000009,59.505,50,97.941,0.99542,0.50359,0.49083,1,0.55018
37.8600000000009,59.535,50,97.993,0.99553,0.50363,0.49106,1,0.55018
37.8650000000009,59.566,50,98.044,0.99565,0.50368,0.49129,1,0.55018
37.8700000000009,59.597,50,98.096,0.99576,0.50372,0.49152,1,0.55018
37.8750000000009,59.627,50,98.148,0.99588,0.50377,0.49175,1,0.55018
37.8800000000009,59.657,50,98.199,0.99599,0.50381,0.49198,1,0.55018
37.8850000000009,59.687,50,98.251,0.99611,0.50385,0.49221,1,0.55018
37.8900000000009,59.717,50,98.302,0.99622,0.5039,0.49244,1,0.55018
37.8950000000009,59.747,50,98.353,0.99633,0.50394,0.49267,1,0.55018
37.9000000000009,48.417,50,98.404,0.99645,0.50399,0.4929,1,0.49971
37.9050000000009,48.42,50,98.404,0.99645,0.50398,0.4929,1,0.49971
37.9100000000009,48.422,50,98.404,0.99645,0.50396,0.4929,1,0.49971
37.9150000000009,48.425,50,98.404,0.99645,0.50395,0.4929,1,0.49971
37.9200000000009,48.428,50,98.405,0.99645,0.50394,0.4929,1,0.49971
37.9250000000009,48.43,50,98.405,0.99645,0.50393,0.4929,1,0.49971
37.930000000001,48.433,50,98.405,0.99645,0.50392,0.4929,1,0.49971
37.935000000001,48.436,50,98.405,0.99645,0.50391,0.4929,1,0.49971
37.940000000001,48.439,50,98.405,0.99645,0.50389,0.4929,1,0.49971
37.945000000001,48.441,50,98.405,0.99645,0.50388,0.4929,1,0.49971
37.950000000001,48.444,50,98.405,0.99645,0.50387,0.4929,1,0.49971
37.955000000001,48.447,50,98.405,0.99645,0.50386,0.4929,1,0.49971
37.960000000001,48.449,50,98.406,0.99645,0.50385,0.4929,1,0.49971
37.965000000001,48.452,50,98.406,0.99645,0.50384,0.4929,1,0.49971
37.970000000001,48.455,50,98.406,0.99645,0.50382,0.49291,1,0.49971
37.975000000001,48.457,50,98.406,0.99645,0.50381,0.49291,1,0.49971
37.980000000001,48.46,50,98.407,0.99645,0.5038,0.49291,1,0.49971
37.985000000001,48.462,50,98.407,0.99645,0.50379,0.49291,1,0.49971
37.990000000001,48.465,50,98.407,0.99645,0.50378,0.49291,1,0.49971
37.995000000001,48.468,50,98.407,0.99646,0.50377,0.49291,1,0.49971
38.000000000001,43.281,50,98.408,0.99646,0.50375,0.49291,1,0.47666
38.005000000001,43.272,50,98.385,0.9964,0.50372,0.49281,1,0.47666
38.010000000001,43.262,50,98.362,0.99635,0.50368,0.49271,1,0.47666
38.015000000001,43.253,50,98.339,0.9963,0.50364,0.49261,1,0.47666
38.020000000001,43.243,50,98.316,0.99625,0.50361,0.4925,1,0.47666
38.025000000001,43.234,50,98.293,0.9962,0.50357,0.4924,1,0.47666
38.030000000001,43.224,50,98.27,0.99615,0.50353,0.4923,1,0.47666
38.035000000001,43.215,50,98.248,0.9961,0.50349,0.4922,1,0.47666
38.040000000001,43.206,50,98.225,0.99605,0.50346,0.4921,1,0.47666
38.045000000001,43.196,50,98.203,0.996,0.50342,0.492,1,0.47666
38.050000000001,43.187,50,98.18,0.99595,0.50338,0.4919,1,0.47666
38.055000000001,43.178,50,98.158,0.9959,0.50334,0.4918,1,0.47666
38.060000000001,43.169,50,98.136,0.99585,0.50331,0.4917,1,0.47666
38.065000000001,43.16,50,98.113,0.9958,0.50327,0.4916,1,0.47666
38.070000000001,43.151,50,98.091,0.99575,0.50323,0.4915,1,0.47666
38.075000000001,43.142,50,98.069,0.9957,0.50319,0.4914,1,0.47666
38.080000000001,43.133,50,98.047,0.99565,0.50316,0.4913,1,0.47666
38.085000000001,43.124,50,98.025,0.9956,0.50312,0.49121,1,0.47666
38.090000000001,43.115,50,98.003,0.99555,0.50308,0.49111,1,0.47666
38.095000000001,43.106,50,97.981,0.9955,0.50305,0.49101,1,0.47666
38.100000000001,60.61,50,97.959,0.99546,0.50301,0.49091,1,0.55446
38.105000000001,60.642,50,98.016,0.99558,0.50306,0.49116,1,0.55446
38.110000000001,60.675,50,98.072,0.99571,0.50311,0.49142,1,0.55446
38.115000000001,60.707,50,98.129,0.99583,0.50316,0.49167,1,0.55446
38.120000000001,60.739,50,98.185,0.99596,0.50321,0.49192,1,0.55446
38.1250000000011,60.771,50,98.242,0.99609,0.50326,0.49217,1,0.55446
38.1300000000011,60.803,50,98.298,0.99621,0.50331,0.49242,1,0.55446
38.1350000000011,60.835,50,98.354,0.99634,0.50336,0.49267,1,0.55446
38.1400000000011,60.866,50,98.41,0.99646,0.50341,0.49292,1,0.55446
38.1450000000011,60.898,50,98.466,0.99659,0.50346,0.49317,1,0.55446
38.1500000000011,60.929,50,98.522,0.99671,0.50351,0.49342,1,0.55446
38.1550000000011,60.96,50,98.577,0.99683,0.50356,0.49367,1,0.55446
38.1600000000011,60.991,50,98.633,0.99696,0.50361,0.49392,1,0.55446
38.1650000000011,61.022,50,98.688,0.99708,0.50366,0.49416,1,0.55446
38.1700000000011,61.053,50,98.744,0.9972,0.50372,0.49441,1,0.55446
